id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	origin	poster_path	trailer_url	plot
tt0469050	情癲大聖	La technique du Chinois	Qing dian da sheng	Chinois traditionnel	2005	103	Action, Comédie, Drame, Fantaisie, Romance, Sci-Fi	4.9	1120	Jeffrey Lau	Jeffrey Lau	0	0		Hong Kong, Chine	Chine	/6vrPMnBs7DRJBXcr60Z8Ql7BzVH.jpg		Une histoire d'amour entre un extraterrestre et un moine.
tt0470084	三毛流浪记	San Mao, le petit vagabond	San Mao liu lang ji	Chinois simplifié	1949	90	Comédie, Drame	6.6	190			0	0	Kunlun Film Company	Chine	Chine	/jsWfhgRmjhmA9nHyYH0scaq95i1.jpg		Sur les aventures de Three Hairs, un orphelin sans abri, un gamin des rues qui lutte pour sa survie dans les années 40.
tt0470124	ปักษาวายุ	Garuda, le retour du Dieu prédateur	Paksa wayu	Thaï	2004	113	Action, Fantaisie	4.2	421	Monthon Arayangkoon	Monthon Arayangkoon	0	0	R.S. Film	Thaïlande	Thaïlande	/p86VuBOZn2aqHwWhFT4ldwug1pG.jpg		À Bangkok, des ouvriers du bâtiment tombent sur une roche qui ne peut pas être forée et découvrent des fossiles ressemblant à des dinosaures d'une créature ressemblant au Garuda de la mythologie thaïlandaise/hindoue. Deux archéologues américains enquêtent, réveillant la créature qui se déchaîne alors.
tt0470132	跋扈妖怪伝 牙吉	Kibakichi - Le chasseur de fantômes	Kibakichi: Bakko-yokaiden	Japonais	2004	97	Action, Fantaisie, Horreur	5.1	503	Tomoo Haraguchi	Mugi Kamio	0	0	Kibakichi Production Company	Japon	Japon	/yQMpLDETcIyjs7gSsiX78rxn9Ld.jpg		Un samouraï loup-garou parcourt la campagne et se retrouve au milieu d'un village de monstres qui se nourrissent de chair humaine.
tt0470402	ขุนกระบี่ ผีระบาด	Sars War	Khun krabii hiiroh	Thaï	2004	95	Action, Comédie, Fantaisie, Horreur	5.8	967	Taweewat Wantha	Taweewat Wantha	0	0	Charlermthai Studio, Sahamongkolfilm	Thaïlande	Thaïlande	/tVhap8qkRWRXCypBJyltcn40bol.jpg		La quatrième génération du virus SRAS se retrouve en Afrique ! C'est plus dangereux et les patients se transforment en zombies assoiffés de sang. Le virus atterrit rapidement en Thaïlande, le Dr Bryan Thompson qui a créé l'antivirus, finit par être infecté en faisant son expérience et bientôt le virus se propage à tous les résidents de son même immeuble. A cette époque, Khun tente d'aider une jeune fille qui est kidnappée dans le bâtiment... Il se retrouve piégé dans le bâtiment avec pour seule arme sa précieuse épée. Entouré de zombies, il doit retrouver la jeune fille et s'échapper du bâtiment avant que le gouvernement ne largue une bombe pour détruire le virus et le bâtiment.
tt0470555	Thời Xa Vắng	Le temps révolu	Thoi xa vang	Vietnamien	2004	109	Drame	8.1	40	Quang Minh Hô	Quang Minh Hô	0	0	Giai Phong Film Studio, Solimane Productions	France, Vietnam	Vietnam	/ag35oVjl7qM0vLdS5fBHnIGBIiK.jpg		Basé sur le roman du même nom de Le Lu, publié pour la première fois il y a 18 ans, le film du Viet Kieu (Vietnamien d'outre-mer) Ho Quang Minh est une adaptation ambitieuse de la première partie du roman de Le, depuis les guerres d'indépendance jusqu'au régime communiste. ère. Dans cette partie, un homme nommé Giang Minh Sai (Le Quan) est forcé d'épouser Tuyet (Ho Phuong Dung) à l'âge de dix ans et quitte sa maison près du quai de la rivière pour vivre avec un vieil homme nommé Kien. Alors que la guerre contre la France s'accélère, Sai s'engage pour combattre et tombe amoureux d'une autre femme nommée Huong. Alors que l'affaire est vouée à ne pas durer, Tuyet a du mal à maintenir son mariage ensemble.
tt0470711	천군	Heaven's soldiers - Les soldats de l'apocalypse	Cheon gun	Coréen	2005	106	Action, Comédie, Sci-Fi	5.9	611	Joon-ki Min	Cheol-Hong Jeon, Joon-ki Min	8000000	0	Sidus, Showbox	Corée du Sud	Corée du Sud	/5bL7WcHtBWmlUenu6s0Ypd3Tzok.jpg		Dans une Corée historiquement transformée, en 2005, les gouvernements nord-coréens et sud-coréens ont secrètement uni leurs forces pour créer une ogive nucléaire.
tt0471834	NANA	Nana	Nana	Japonais	2005	113	Drame, Musique, Romance	7.0	4003	Kentarô Ohtani	Kentarô Ohtani	0	0	Aniplex, IMJ Entertainment, TBS, TOHO, Sedic International, Shueisha, MBS	Japon	Japon	/k2HIw0fYdmtCtPluXOZ0KTlvqXz.jpg		Une rencontre fortuite entre deux filles du même nom, « Nana », déclenche une série d'événements et de relations.
tt0471945	铁扇公主	La princesse à l'éventail de fer	Tie shan gong zhu	Chinois simplifié	1941	73	Animation, Fantaisie	6.3	321		Wang Gan-Bai	0	0		Chine	Chine	/kP7ST8BGmzs2HGXKgoZRmSeGJBI.jpg		Trois voyageurs devant traverser une montagne de feu recherchent l'éventail magique d'une princesse, mais celle-ci ne souhaite pas s'en séparer.
tt0472458	餃子	Nouvelle cuisine	Gau ji	Chinois traditionnel	2004	91	Drame, Horreur	6.7	10265	Fruit Chan	Pik-Wah Lee	0	0	Applause Pictures	Hong Kong	Chine	/97Rb3JJl343B1AVdhQdHohsFBT4.jpg	https://imdb-video.media-imdb.com/vi3078013721/1434659607842-pgv4ql-1645023344355.mp4?Expires=1714340435&Signature=fmGVMqbj2qYdpLiBc4mlAnYuwEYuWbhEKl2b~IDtMwlHZabH8l~gBBHjSSj4KHN6nvs4dPQb8U7UjmOhlo2fygRWRiGnll8KzxAOzgfC38kXWRkKr8lebW2ErHoEZQw8gyRrvSmm5824d~k2Tfc73-7RAu~Ri2fiI0upsb235pJWydZ4bkqO8nysMijzwP1CnQDYcpxNqMKvdydaKsyqc-f0VVJ4KlO94ZW8s0frXjIXG8fbUsfc4VWX0ibl~4Lkxmdtm4YugCnc~BCc8e8vRuPxAS5JfSCgQNt6kIXeKuYPHJXrIDKYzYkDOgT2na5OvrS86gcLtuSvqM7ncAK0Nw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Les célèbres dumplings faits maison de tante Mei offrent d'étonnantes qualités anti-âge populaires auprès des femmes d'âge moyen. Mais sa dernière cliente, une actrice en voie de disparition, est déterminée à découvrir quel est l'ingrédient secret.
tt0472622	红色娘子军	Le détachement féminin rouge (1961)	Hong se niang zi jun	Chinois simplifié	1961	110	Drame, Guerre	6.9	362	Jin Xie	Xin Liang	0	0	Tianma Film Studio	Chine	Chine	/gotavBeXtpKSXr6nfm3sHLWCKIz.jpg		Dans les années 1930, Wu Qionghua était une femme de ménage de Nan-ba-tian, un cruel chef de guerre d'un village de l'île de Hainan, en Chine. Souvent maltraitée par son maître, Qionghua a finalement été secourue par Hong Changqing, chef du Détachement Rouge des Femmes – une troupe de femmes soldats. Elle rejoint la troupe et devient chef du détachement après la mort de Hong. Ils captivèrent et exécutèrent le chef de guerre et libérèrent le village natal de Qionghua.
tt0473064	日本沈没	La submersion du Japon	Nihon chinbotsu	Japonais	2006	135	Aventure, Drame, Sci-Fi, Thriller	5.6	1541	Shinji Higuchi		0	47636016	dentsu, J-dream, MBS, Sedic, Shogakukan, TOHO, TBS, Stardust Pictures	Japon	Japon	/bRFIzzyChY726O3ICE453YjOOoQ.jpg		Le Japon va sombrer dans les profondeurs marines. Le seul espoir du gouvernement est d'évacuer tous les Japonais vers d'autres pays.
tt0473444	滿城盡帶黃金甲	La Cité interdite	Man cheng jin dai huang jin jia	Chinois simplifié	2006	114	Action, Drame, Romance	7.0	45870	Yimou Zhang	Yimou Zhang	45000000	78568977	Beijing New Picture Film Co. Ltd., Elite Group Enterprises, Film Partner International, Sony Pictures Classics, Edko Films, Focus Features	Chine, Hong Kong, États-Unis	Chine	/cuX11HZlkNFHCieu8UyWmMeMXkg.jpg	https://imdb-video.media-imdb.com/vi547356953/1434659607842-pgv4ql-1563485554997.mp4?Expires=1714340441&Signature=U0cUktSypPUcZ~g-SUciWaNDinvN~-epHkiAA6ruOCwIIt4HvWeGX2n9JWyNxP1xUKR6FrIOXrTuyCBTkSxEqv1GZPifyTqN-baP~jN0unKMnoFnkKn9GM600~ZQTBAcLSi5e5U-SYKdCUukpPqaYNqElosvIbjtYfXe3vCtQRggZ~~Z77C8uN2GSNDm77wTYtIogP-9d6mALb893zzWN~JE3IHWcRwQA8v8fSguNm7f6FboVjvPUTpxyI5zKYTZLQBpoBS0qXV2aVyMt1X~9sOxHioK2NHZnGxzPhC-IW0z4U6itpei-qQhXau4V1S-XQ5nOEGOz0zT2WIxXkw4Xw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Sous la dynastie chinoise Tang, l'empereur prenait pour épouse la princesse d'une province voisine. Elle lui a donné deux fils et a élevé son aîné. Désormais, son contrôle sur son domaine est total, y compris sur la famille royale elle-même.
tt0475532	첼로: 홍미주 일가 살인사건	Cello	Chello hongmijoo ilga salinsagan	Coréen	2005	94	Horreur, Mystère	5.9	2765	Lee Woo-cheol	Lee Woo-cheol	0	0	Tube Entertainment	Corée du Sud	Corée du Sud	/rwMonNICMmNqF94UyZ5POWcFmIg.jpg		Un violoncelliste est hanté par d'étranges événements après un accident de voiture
tt0475590	가발	The Wig	Gabal	Coréen	2005	106	Drame, Horreur	5.4	1351	Won Shin-yeon	Won Shin-yeon	0	2146621	Corea Entertainment, CJ Entertainment	Corée du Sud	Corée du Sud	/bkonX3gOXQ1KC7kr6ufITli4h3o.jpg	https://imdb-video.media-imdb.com/vi3528371225/MV5BOTc4NDhkZWMtY2JkMC00ZDE3LTk2NTEtNzk2ZDM1YTNiOWVkXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1714340445&Signature=LcM8UIlCB5aXki50GOmPwEGdHUpFyYSjAaVcSH06W5B8cjhD~AWMeUCJ~kijeeBu-skkGQ4dYi5MVE5FJYufP2qAISCx5uohSdSE6P2KGLGS~Ph98R1JINNJ-jttF3WF4w5GIJ3W~xLhLXxWxDIVwkZ6lbTPt7ovwfmNuWIEyCJnRf8hrRF2GrdQ9pyYmfqUsOJBboFVXquifkCaTKaT38ZT7VQ9YhCeN1ttkM~qxJWClDX5-pFyTKMBFJkrCrknvHQvC1U4F2h3TpMF1rUPHA7tCndCH77OVex16vts74qqKH77KTlXMD5TV0cFIwzP2vr4PBFondCgbAktKcpNuA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	À Séoul, Su-Hyeon est en phase terminale de leucémie et chauve à cause du traitement de chimiothérapie. Sa sœur Ji-Hyeon achète une perruque aux cheveux longs, mais elle ne révèle pas la vérité sur l'état de santé de Su-Hyeon à sa sœur bien-aimée. Tout en portant la perruque, Su-Hyeon retrouve la santé et frappe l'ancien petit ami de Ji-Hyeon, Ki-Seok, changeant son comportement et sa relation avec sa sœur. Lorsque Ji-Hyeon découvre que la perruque est possédée par un démon, elle découvre qu'elle a été fabriquée à partir de cheveux d'un cadavre et d'un sombre secret sur la vie sentimentale de Ki-Seok.
tt0475616	형사	Duelist	Hyeongsa	Coréen	2005	111	Action, Comédie, Mystère, Romance	5.8	1435	Lee Myung-se	Lee Myung-se	0	0	프로덕션M, Michigan Venture Capital, Korea Pictures, Wellmade Entertainment	Corée du Sud	Corée du Sud	/9AV1o7PKrzFkfYchXrpWUwdIoaq.jpg		Se déroulant il y a des années, à l'époque de la dynastie Joseon, l'histoire suit un jeune policier nommé Namsoon (Ha Ji-won) qui, avec ses collègues policiers, découvre un réseau de contrefaçon opérant dans la zone qu'ils ont été chargés de protéger. . Cependant, comme les criminels ne se contentent pas d’imprimer leur propre argent, ils envisagent également de l’utiliser pour renverser l’économie et renverser le gouvernement. Alors que son travail d'enquête se poursuit, Namsoon fait bientôt la connaissance d'un jeune homme connu uniquement sous le nom de Sad Eyes (Gang Dong-won), pour la façon dont il vous regarde sous ses cheveux - il ne dit pas grand-chose, mais il est J'ai eu ce regard et c'est tout ce qu'il faut pour piquer l'intérêt de Namsoon pour lui, même si elle ne devrait pas penser à quelqu'un qu'elle pourrait devoir jeter en prison. Bien sûr, Namsoon ne peut pas nier ses sentiments même si l'objet de son affection a sa place derrière les barreaux, et elle ne tarde pas à commencer à agir selon ses émotions.
tt0475723	Shinobi	Shinobi	Shinobi	Japonais	2005	107	Action, Drame, Fantaisie, Romance	6.8	12926	Ten Shimoyama		0	0	Yomiuri Telecasting Corporation, Eisei Gekijo, Shochiku, Nippon Television Network Corporation	Japon	Japon	/bMOX0TERbblQxukU5fveGXKKMBP.jpg		Les amoureux maudits doivent se battre dans des camps opposés dans une bataille qui déterminera le prochain Shogun.
tt0475750	태풍	Typhoon	Tae-poong	Coréen	2005	124	Action	5.7	1389	Kyung-taek Kwak	Kyung-taek Kwak	0	0	Zininsa Film Production	Corée du Sud	Corée du Sud	/rk0jK1Q5LRWIdDWFrHbdilhVgA2.jpg	https://imdb-video.media-imdb.com/vi2823728153/MV5BMjAxMDgxNTE1M15BMTFeQW1wNF5BbWU4MDI0NDU3NjIx.mp4?Expires=1714340450&Signature=Rc~uSnZDwZ6hzQXY1v6kDCDQ4MDPs--iFuzjNH9QRujJFZ8Zwe-ntVD7o-ZV3ZB6mAdlMqXjc7SviDC7Fs3TloUQp7ak39yq9spfbKdGnms45dstAnGe5T87UllrBU8TN-nf35d-92N0dVSCLE034NAAWQ-VqBtN4ojrbVHNryLM2yva7~nKo4F8qrspqNbyv9PZA6BzXGC5uw5dsOb~6j0ab7NAiyvliiSykcBVp0BmN3~lZUwdysTgbZbq5DtHQxiEoRkjAR76KVqpoWQB2KxLzbZdWo~wElo6n3yyUD4MT0Ifm68FxRKXwncbUb2ldOMyPmNEwKTh4DhGPpJpGw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Un pirate des temps modernes planifie une attaque massive contre la Corée du Nord et la Corée du Sud.
tt0476680	劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!	Naruto : Les Chroniques ninja de la princesse des neiges	Gekijô-ban Naruto: Daikatsugeki! Yukihime ninpôchô dattebayo!!	Japonais	2004	82	Animation, Action, Aventure, Fantaisie	6.6	7950	Tensai Okamura		0	17400000	Pierrot, dentsu, Aniplex, Shueisha, TV Tokyo, TOHO, Bandai Visual	Japon	Japon	/imBsBkySpNJ4eXZxpRnbfSl2mwn.jpg		Naruto et son équipe sont engagés pour protéger une jeune actrice de trois guerriers voyous au Pays des Neiges.
tt0477731	แสงศตวรรษ	Syndromes and a Century	Sang sattawat	Thaï	2006	105	Drame	7.3	4584	Apichatpong Weerasethakul	Apichatpong Weerasethakul	0	60413	CNC, Backup Media, Fonds Sud Cinéma, Illuminations Films, Ministère de la Culture et de la Communication, TIFA, Anna Sanders Films, New Crowned Hope, French Ministry of Foreign Affairs, Kick the Machine	Thaïlande, Autriche, France	Thaïlande	/1XUMd93PRMUkCtE2NWn0zQb1NC6.jpg	https://imdb-video.media-imdb.com/vi4103848473/1434659607842-pgv4ql-1651587782966.mp4?Expires=1714340454&Signature=NLF6x0nxMIibEvQ~q26apHR0-eqgFJltez7r2mdiOutVBKZB7Bc-lyxC-92kWH21IXi6g5lXbIWkxRbI9~cPb-rOuhlVp8ZZaVW~FDr4dVgZf6gN5w~0vRfFUdVDyz-o~J8NpcaefEjQQwAwMXFA2si1tWezFY7ULUyJnrUxGnBIsQy9bWfhy5-bnZG~HmV~RAN4ytN7WGYUGRAQAr8HcG0C0LuYajbfEC-uDwHqXGdkCn8B3KP4yklIPxkPTnIpgUx6mQ6IfC9vrgo-er3x692NJzET2h2Gq~Mdara1oiiU5c3hheGxjnhwspp9mCmpN4bViLKgrm3~2suXC-BBEA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Histoire des parents du réalisateur Apichatpong Weerasethakul, tous deux médecins, et des souvenirs du réalisateur sur son enfance en milieu hospitalier.
tt0477928	新女性	Femmes nouvelles	Xin nu xing	Chinois simplifié	1935	106	Drame	6.9	265	Chusheng Cai	Shiyi Sun	0	0	Lian Hua Shanghai No.2 Studio	Chine	Chine	/mKIOTgXeTHXgZfzlYGFfDjvfY3M.jpg		Du jour au lendemain, le sexy Wei Ming deviendra un romancier à succès. Mais, désespérée d'obtenir l'argent dont elle a besoin pour soigner sa petite fille (et harcelée par un riche débauché sans scrupules), elle finira par se lancer dans la prostitution de luxe.
tt0478024	殺破狼	S.P.L.	Saat po long	Chinois traditionnel	2005	93	Action, Crime, Thriller	6.9	13159	Wilson Yip	Wilson Yip	0	0	Abba Movies Co. Ltd., 1618 Action Limited, Greek Mythology Entertainment Company	Hong Kong	Chine	/9Zv5ekjWAKbFhz0VlzQVVcXTWCq.jpg	https://imdb-video.media-imdb.com/vi3978806041/1434659607842-pgv4ql-1642197634574.mp4?Expires=1714340458&Signature=GZ-~vOWn46OJmUiUTbHnRamyr6Ck~XodZJXY3dRlE03YwUjALOFp4EYdUnBPhtl~nBDh6F4t25t~t8AkQ4LGdVeDXrI6YvKi2fVO9qr0djKpjPgAxqtOX15KmKCjoHe3XsM5-B265DLC40UwRkXm0X1eBXNWVG8oYAimnv4Y4U3X7oufOj5Ei9ik6L9b7JKsAf13iClYWP4lLo~edKaY0wAPp9ZeUe30zTHcd9ddGB6utvuu3J3JIio-NKa9cR~KHNQd2YciYZFXPexFq8uJ8qRkx0gExMQlQQTz2Yl0x6Gm6Z-vkCXntbwH7h1XI9RQKt~pXi2UHJ6H-tExP8El9A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Un inspecteur presque à la retraite et son unité sont prêts à réprimer à tout prix un chef du crime tout en s'occupant de son remplaçant, qui se met en travers de leur chemin. Pendant ce temps, le chef du crime envoie ses meilleurs acolytes pour mettre fin à leurs sales manigances.
tt0479773	너는 내 운명	Tu es mon destin	Neoneun nae unmyeong	Coréen	2005	123	Drame, Romance	7.0	904	Park Jin-Pyo	Park Jin-Pyo	0	0	Bom Film Productions	Corée du Sud	Corée du Sud	/iAFj8oCQmTfBbQzDe2ptLzWUzD1.jpg		Seok-joong, un agriculteur d'une trentaine d'années, tombe éperdument amoureux de la livreuse de tabang locale, Eun-ha, mais le bonheur conjugal du couple est de courte durée car Eun-ha est testée positive au VIH.
tt0482930	龍虎門	Dragon Tiger Gate	Lung foo moon	Chinois traditionnel	2006	94	Action, Fantaisie, Thriller	6.1	7149	Wilson Yip		0	8685526	Shanghai Film Group, China Film Co-Production Corporation, Mandarin Films, Bona Film Group	Chine, Hong Kong	Chine	/pVoNKyIS9eaMqI0wOlDWpxhR1XN.jpg		Trois jeunes maîtres d'arts martiaux émergent des ruelles de Hong Kong pour aider les impuissants à combattre l'injustice.
tt0483468	白毛女	La fille aux cheveux blancs	Bai mao nü	Chinois simplifié	1951	111	Drame, Musique	6.4	118			0	0	Changchun Film Studio	Chine	Chine	/wUoUEYSZv0KVdaAlogZqloRrKFD.jpg		L'histoire est centrée sur un conte populaire chinois bien connu sur une jeune fille nommée Xi'er, fille d'un pauvre fermier de la province du Shaanxi, dont la famille est persécutée par un propriétaire brutal.
tt0483908	怪物	Home Sweet Home	Gwai muk	Chinois traditionnel	2005	98	Horreur	5.7	428	Soi Cheang		0	0	Deepjoy Picture, Filmko Pictures	Hong Kong	Chine	/c65qJfmp5spmcQdkJm71pTnTg1V.jpg		Une famille déménage dans un nouvel appartement dans un grand immeuble. Ils apprennent que le bâtiment a été construit sur un bidonville incendié, lorsque de nombreux pauvres sont morts dans un incendie non accidentel déclenché par les constructeurs. Bientôt, leur unique enfant, un garçon, est kidnappé par ce qui semble être une étrange créature humanoïde qui se cache secrètement dans les tuyaux de ventilation et les poubelles qui se connectent partout autour. Alors que le père est grièvement blessé par la créature et se rend à l'hôpital, la mère entreprend l'enquête que la police devrait mener. Mais ce qu’elle va découvrir va la mettre en conflit avec ses propres convictions de mère.
tt0483918	강력 3반	Never to Lose	Kangryeok 3Ban	Coréen	2005	111	Action, Drame, Thriller	5.6	111	Hee-chang Son	Seung-tae Ki	0	0	씨네넷, Lotte Entertainment, Mirovision	Corée du Sud	Corée du Sud	/aW9IoFjWzBoEQfCdGzx4efisvMw.jpg		Kim Hong-Joo (Kim Min-Jun) est détective de l'unité des homicides. Son équipe a un bilan lamentable en matière de résolution d’affaires et est très en retard dans son quota d’arrestations. Les choses semblent plus prometteuses lorsque le détective Kim apprend l'imminence d'un trafic de drogue par un trafiquant de drogue de bas niveau. Les choses s'échauffent rapidement lorsque le revendeur de bas niveau les informe sur un poisson beaucoup plus gros.
tt0485323	劇場版 鋼の錬金術師 シャンバラを征く者	Fullmetal Alchemist the Movie: Le conquérent de Shambla	Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono	Japonais	2005	105	Animation, Action, Aventure, Drame, Fantaisie	7.3	12063	Seiji Mizushima		0	0	SQUARE ENIX, TBS, Aniplex, Nippan Group Holdings, MBS, SKY Perfect Broadcasting, BONES, Shochiku, dentsu	Japon	Japon	/rcfZPWcj5pE1CHeIrcUlqFkmeOw.jpg	https://imdb-video.media-imdb.com/vi2064451353/1434659607842-pgv4ql-1564707057346.mp4?Expires=1714340469&Signature=ZIs1Xt~HfCF80Wvim78uoTR5PiJDX0aEr9YU1mV8b1YZuZIv8Pbv6Limu-qAuf3HJWio4i6dB3OP~kRAVGyn9OJ4eIhrc8J7vN9yRYqEBw69MEC3c3OotNZDyM3~paJaHOtLBYLj1i6rnXLUURDbjWBhoO9zbTOgQZ-gbIZxJsVWPpu3N10GSBLJ7vCcsCod9EWwsz4fYTeb7QX2X6kQ5iM~c-9FnCJ-QwFXRDCZwKl-wSzI2E5WCXdAyWB7fKkcvpcMZI5GYJkf6SJF8yDulFNbLyWdio2jdpRenq88nJ~JNs04ar-diKNmIKdTdaRx38egwHUz6JqfY2bSG6V11Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Edward Elric, un alchimiste d'un monde alternatif, se précipite pour empêcher la Société Thulé d'exploiter l'alchimie pour faire la guerre à sa maison.
tt0485552	야수	Running Wild	Ya-soo	Coréen	2006	124	Action, Crime, Drame, Thriller	6.3	866	Kim Seong-soo	Han Ji-hoon	0	0	Popcorn Film, Showbox	Corée du Sud	Corée du Sud	/73a6ePNaH4ISXch6zs3s94EJXjt.jpg		Le procureur au sang chaud Jin-woo et le flic indiscipliné Do-young veulent la même chose ; justice. Leurs méthodes sont complètement différentes, mais ils s'associent pour attraper et poursuivre en justice un puissant chef de la mafia et homme politique, YOO.
tt0485863	墨攻	A Battle of Wits	Mo gong	Chinois simplifié	2006	133	Action, Drame, Guerre	6.7	4396	Chi Leung 'Jacob' Cheung	Chi Leung 'Jacob' Cheung	0	0	SCS Entertainment, Sundream Motion Pictures, Huayi Brothers Pictures, Comstock, China Film Co-Production Corporation, Small Potatoes Productions, Fortissimo Films	Chine, Hong Kong, Japon, Pays-Bas, Corée du Sud	Chine	/90DnSPn76GJVBlkcqqUR4ssMtH4.jpg		L'histoire se concentre sur une bataille pendant la période des Royaumes combattants en Chine, une série de guerres civiles qui se sont déroulées du 5ème au 3ème siècle avant JC. Basé sur un manga japonais populaire, lui-même basé sur un roman japonais inspiré de l'histoire des Royaumes combattants en Chine.
tt0485976	寶貝計劃	L'Expert de Hong Kong	Bo bui gai wak	Chinois traditionnel	2006	126	Action, Aventure, Comédie, Crime, Drame, Famille, Thriller	6.6	15706	Benny Chan	Jackie Chan, Benny Chan, Alan Yuen	0	0	JCE Movies, Huayi Brothers & Taihe Film Investment	Hong Kong	Chine	/1ViUIV1rf0WZQte0hHh74DWFLeW.jpg	https://imdb-video.media-imdb.com/vi126403097/1434659607842-pgv4ql-1652388027317.mp4?Expires=1714340475&Signature=HkI~jo6BklxK39AQeClcJgNYsQq~Xfkg3JBqcTQFU1sqtxejgMV3bAr4Uh3Dodt5SfQYygBeEEgl9hsfEkFs3RpJ0Jv775JrB4-NKFMvKu2c383UZ1eEzLlFKJRn1NMhW5DMi5Nk7m6InVoGHuTJuCU4RZ2veetI0x65FkjavEGThv0PFW7lolvggKUas8zw5D~YU-4C8J5nx3HBPovi6rKL7XKGwpeEF-zfkAtAzCdEhxxh--1Ar4g1XTSsNYeSWZeMbHFLBaQWcVXUOtPLFtaiLHq2m4T03CdREF3rUb0WYcb82eUyps~XpRjXZ~C0oARlkegngzvyoOdYY0gngg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	Thongs et Octopus acceptent un travail de leur propriétaire : kidnapper un bébé. Bientôt, le bébé éveille de forts sentiments paternels chez les deux escrocs, ce qui entraîne des complications lorsqu'il s'agit de le remettre à son grand-père, peut-être fou, chef de gang.
tt0486480	詭絲	Soie	Gui si	Chinois simplifié	2006	108	Horreur, Mystère, Sci-Fi	6.4	3495	Chao-Bin Su	Chao-Bin Su	0	0	CMC Entertainment	Taïwan	Chine	/rpfPg7MuQLaDeteKLMgopE9eozG.jpg		À Taipei, le scientifique infirme Hashimoto utilise son invention de « l'éponge Menger » pour capter l'énergie de l'esprit d'un enfant dans un vieux bâtiment. Il invite le spécialiste de la lecture sur les lèvres, le détective Tung, à rejoindre son équipe de recherche qui étudie le phénomène pour comprendre les mouvements des lèvres du fantôme. Hashimoto tente de découvrir pourquoi l'énergie du fantôme ne se dissipe pas, et Tung découvre l'identité et l'histoire dramatique du garçon. Il souffrait de tumeurs et a été tué par sa propre mère et enterré à proximité d'une centrale nucléaire. Hashimoto en déduit que la rage du garçon envers sa mère associée à l'endroit où le corps a été enterré était la raison pour laquelle il fallait conserver l'énergie. Lorsque le gouvernement décide d'arrêter les recherches, Hashimoto devient fou et emmène l'esprit avec lui.
tt0488103	詛咒	La malédiction de Lola	Zu zhou	Chinois simplifié	2005	91	Horreur	4.8	183	Hong Li		0	0	Media Asia Films, Shanghai Film Group	Chine, Hong Kong	Chine	/yDC3Nbk2F9OTUolqeX88NwRATw9.jpg		Lorsque la danseuse phare de Lola est assassinée dans sa loge le soir même de la première, la terreur plane sur la troupe de danse. Le meurtrier étant toujours en liberté, le rôle convoité de Lola revient à Tian, ​​une danseuse talentueuse mais introvertie à l'enfance traumatisante. Les soupçons attisés par la jalousie conduisent bientôt à l'hostilité et au rejet de la part des autres danseurs, tandis que des souvenirs d'enfance commencent à hanter chacun de ses rêves. Tian ne peut que chercher du réconfort dans les bras de son petit ami gaffer, Zhen. Alors que le meurtrier frappe à nouveau, Tian commence à réaliser que tous les meurtres lui sont liés d'une manière ou d'une autre. A peine est-elle inextricablement entraînée dans la malédiction du rôle qu'elle commence à soupçonner que Zhen cache peut-être un horrible secret derrière ces meurtres et la troupe elle-même.
