id	french_title	tags
tt0454190	The Tin Mine	"biography comedy drama set in 1950 and based on the series of autobiographical short stories by archin panjabhan, the beginning finds archin (pijaya vachajitpan) expelled from bangkok's chulalongkorn university in his sophomore year. he is packed off to southern thailand, where he has supposedly has a job waiting for him. it's in a remote, mountainous jungle that doesn't even ""rate a spot on the map"", a place that is little but all-consuming red mud and seemingly endless, torrential downpours. archin arrives, letter of recommendation in hand, at the mining company office, only to be told that there are no jobs. the company's superintendent, sam, a stern australian veteran of the death railway who asks archin if he is willing to do manual labor. archin answers to the affirmative and he's hired. he's even given a house of his own, (which happens to haunted). everyone, from the lowliest malaysian laborers to john, the burly chief of the mining staff, derides ajin as a ""bangkok boy"" who isn't fit for hard work and archin is constantly put to the test. eventually, he becomes a trusted, integral member of the company, working as a surveyor. mine thailand thailand hardlabor cultureclash comingofage jiramaligool"
tt0454250	Le Bahut des tordus	comedy a satire comedy of a misfit high school with punks, robots, gorillas and much more. highschool basedonmanga highschoolstudent liveactionremakeofanime robot school highschool basedonmanga yûdaiyamaguchi
tt0454914	Perhaps Love	drama musical romance a love triangle develops during the making of a musical in mainland china. lovetriangle musical screeningroom cocktailparty filmwithinafilm cheatinggirlfriend love lovetriangle filmwithinafilm slappedintheface peterho-sunchan
tt0455135	The eye 3 - L'au-delà	comedy horror ted, his cousin may, her best friend april and april's boyfriend, kofei take a vacation to thailand to visit their thai buddy, chongkwai, who shows them a book of ten ways to see ghosts. and the game begins... sequel vacationgonewrong friend upsidedown tongue specter oxidechunpang
tt0455195	Divergence	action crime drama mystery a cop, a lawyer, and an assassin cross paths after the murder of a federal witness and the kidnapping of a famous pop star. murder bennychan
tt0455748	Le samouraï que j'aimais	drama romance a young swordsman is forced into a tough situation. he must resolve a potential power struggle that involves his adolescent crush fuku. young basedonnovel mitsuokurotsuchi
tt0456470	L'arc	drama romance on a fishing boat at sea, a 60-year old man has been raising a girl since she was a baby. it is agreed that they will get married on her 17th birthday, and she is 16 now. they live a quiet and secluded life, renting the boat to day fishermen and practicing strange divination rites. their life changes when a teenage student comes aboard... husbandwiferelationship agedifference boat littlegirl southkorea isolation paradiselost warningshot arrow kimki-duk
tt0456630	Réincarnation	"horror mystery a japanese actress begins having strange visions and experiences after landing a role in a horror film about a real-life murder spree that took place over forty years ago. japan ""mensbathroom"" straitjacket psychotronicfilm killer aerialcamerashot takashishimizu"
tt0456658	Shanghai Dreams	drama in the 1980s, encouraged by the government, a large number of families leave chinese cities to settle in the poorer regions of the country, in order to develop local industry. the film's main character is a 19 years old girl who lives in the guizhou province, where her parents have settled. that's where she has grown up, where her friends are and where she first experiences love. but her father believes that their future lies in shanghai. how can they all keep on living together when they don't share the same dreams ? xiaoshuaiwang
tt0456748	Comme dans un rêve	comedy drama low-profile theater troop actor mutsugoro suzuki begins an oneiric journey back to his hometown, marked by his quest to find the one responsible of infecting him with a std. actor journey sionsono
tt0456912	A Bittersweet Life	action crime drama thriller things go wrong for a high ranking mobster when he doesn't follow his boss's orders. buriedalive handlanger revenge fugitive extramaritalaffair southkorea antihero gangster crimeboss shootout jee-woonkim
tt0456978	Hokuto no Ken: L'Ère de Raoh	animation action ken is backstabbed by shin (fist of the south star) who kidnapped his love, and claimed kens powers to stop conflict . so ken now almost dead , goes through the post apocalyptic wasteland to learn to fight for the innocent ,and reclaim his title as the legendary fighter . martialarts fighter post-apocalypticfuture nuclearholocaust anime 健次郎传 martialarts ruins basedoncomic fightingstyle 2000s kôbunshizuno
tt0456980	Ken 1 - L'ère de Raoh	animation action after a nuclear explosion, the survivors must hide from the terrible sauzer, who wants to dominate the world. kenshiro is the only hope martialarts fighter post-apocalypticfuture nuclearholocaust anime 拉奥传殉爱之章 殉爱之章 拉奥传-殉爱之章 japaneseanime bloodloss violentgang martialarts fastpunches takahiroimamura
tt0457007	Crying Fist	action drama sport tae sik, a troubled middle aged man and sang hwan, a troubled youth will meet in the ring with their respective mission. to change their life. man prison boxing formerathlete fathersonrelationship ryuseung-wan
tt0457149	Slim till dead - Le poids de la mort	"crime mystery thriller sergeant tak (anthony wong) must track down a serial killer whose victims are starved, mutilated, and killed, and weighing exactly 70 pounds. the victims have an unexplainable link to a tv show which runs a beauty contest called ""slim queen"", where they appear as contestants. the plot thickens as sergeant tak and his wife, ling, an ex-detective herself, race to find the murderer before more contestants end up dead. hongkonggiallo giallo marcomak jingwong"
tt0458227	La vie extraordinaire de Sachiko Hanai	comedy drama fantasy sachiko hanai is a call girl. one day she is caught up in a gunfight and is shot in the forehead. instead of killing her, the bullet in her head gives her psychic powers. she also accidentally comes into possession of a cylinder containing george w. bush's finger, whose fingerprint is designed to launch a nuclear missile, and international spies are soon chasing her. pinkueiga cowgirl japanesesexcomedy sexploitationfilm referencetogeorgew.bush mitsurumeike
tt0459666	Three Times	drama romance three stories set in three times, 1911, 1966 and 2005. two actors play the two main characters in each story. poolbilliards brothel anthology motorcycle illegalprostitution 1960s 1910s taipeitaiwan shanghaichina soldier 1910s time hsiao-hsienhou
tt0459744	Ashura	action fantasy adapted from the successful play, the film takes place in the 19th japan where a war between demons and their slayers is fought. izumo, an kabuki actor with a demon-slaying past, meets and falls in love with tsubaki. however, something is not right as mysterious marks appear on her body as time progresses. at the same time, it is announced that ashura, the queen of all demons, will be resurrected and bring destruction to the universe. basedonplayormusical japanesedrama demon sword yôjirôtakita
tt0459910	La Rivière des larmes	drama basedonnovel kenjimisumi
tt0460057	Yakuza tosei no sutekina menmen	comedy crime drama after getting a beating from a yakuza, a record store owner decides that being a yakuza would be his dream job. dream basedonnovel akiyoshikimata
tt0460749	Sarcophage	horror thriller following the thai custom to cheat death and rid oneself of bad luck, a man who lays in a coffin for an evening subsequently experiences a series of terrifying incidents. singaporeangiallo thaigiallo giallo man death ekachaiuekrongtham
tt0461604	La forêt oubliée	drama machi, a young high school student from a small mountain town, is having fun with her friends inventing the outline of a fantasy tale. they all add an episode to this exquisite invention whilst, in parallel, the adults pursue their daily life. kôheioguri
tt0461795	Conte de cinéma	drama in seoul, a suicidal student meets a young woman who decides to join him in his fatal gesture. tongsu, an unsuccessful filmmaker, spots a beautiful young woman, who happens to be the lead actress in the film he has just seen. snow university seoul southkorea neonsign femalenudity femaletoplessnudity woman young hongsang-soo
tt0461804	Mongolian ping pong	comedy drama bilike has never seen a ping-pong ball before. he and his family live without electricity and running water in a solitary tent home among the vast steppe grasslands. the magnificent landscape here has changed little since the days of genghis kahn. but life in the middle of nowhere can be exciting for a young boy. the smallest of details become big events for curious bilike and his best friends erguotou and dawa. the mystery of the small white ball floating in the creek leads to questions about the world around them, as well as innocent mischief. bilike's grandmother says the ball is a glowing pearl from heaven. but the boys are sceptical after waiting all night outdoors for the ball to light up. since nobody has an idea about the odd white object, they trek to the faraway monastery to consult the wise lamas. but even the grasslands' most knowledgeable inhabitants are stumped. while watching the new tv-set dawa's father has won, the boys learn about pingpong. they are excited to hear that their object is the 'national ball of china'. not realizing how far beijing actually is, the determined young boys set off to return the ball to the chinese capital... shepherd china tradition modernity family'sdailylife pingpong inneremongolei vagabond haoning
tt0461970	Vagues invisibles	drama thriller after inadvertently killing his girlfriend, a man (asano) flees macau for thailand in an attempt to cope with his guilt, and avoid possible arrest. but the relocation doesn't prevent his problems from following him, as his new friends could be potential enemies. murderofanudewoman femalenudity murder nudity thaigiallo pen-ekratanaruang
tt0462703	Antarctic Journal	horror mystery thriller strange things begin happening to an expedition deep in the antarctic. underwaterscene camera murder death sabotage pil-sungyim
tt0464038	Hana	comedy drama a troubled young samurai seeks revenge for the death of his father. samurai revenge 18thcentury jidaigeki edoperiod feudaljapan slumdwellers death samurai revenge 18thcentury japan kore-edahirokazu
tt0464758	Love of May	comedy romance a chinese girl meets a taiwanese boy chatting. girl boy hsiao-minghsu
tt0465676	La légende du scorpion noir	"action drama fantasy romance a loose adaptation of hamlet, ""the night banquet"" is set in an empire in chaos. the emperor, the empress, the crown prince, the minister and the general all have their own enemies they would like to finish off at a night banquet. femalerearnudity ancientchina player tangdynasty skinnydipping xiaogangfeng"
tt0466405	xxxHolic, le songe d'une nuit d'été	animation comedy drama fantasy mystery thriller yuko receives an invitation for the opening of an auction from a mysterious unknown sender. likewise, fanatical collectors are summoned to an old mansion whose owner doesn't make an appearance. one after another, each collector disappears and a number of other strange occurrences happen during the night. the questions of what exactly it is that's being auctioned and who the owner of the mansion is must be solved in order for yuko and watanuki to get to the bottom of this. supernatural basedonmanga adultanimation clamp anime psychological animeanimation basedonmanga surrealism basedoncomicbook tsutomumizushima
tt0467923	Gamera l'héroïque	action adventure family fantasy sci-fi gamera dies in 1973 during a fight with the gyaos. thirty-three years later, a boy finds a mysterious egg from which a new gamera hatches. when a man-eating creature named zedus shows up, it's up to the small gamera to save the world. japan sacrifice giantmonster turtle giantbird deathofmother kaiju petturtle gamera(giantturtle) turtle psychotronicfilm babyturtle giantmonsterscifi futuristic ryutatasaki
tt0468492	The Host	drama horror sci-fi a monster emerges from seoul's han river and begins attacking people. one victim's loving family does what it can to rescue her from its clutches. daughter pollution monster river bravery sewerage formaldehyde snackbar archer family asianorigins seoul southkorea hanriver abduction revenge rescue panic cultfilm bongjoonho
tt0469050	La technique du Chinois	action comedy drama fantasy romance sci-fi a love story between an alien and a monk. anarchiccomedy deception parodycomedy love monk rescue jeffreylau
tt0470084	San Mao, le petit vagabond	comedy drama on the adventures of homeless orphan three hairs, a street urchin fighting for survival in the 1940s.
tt0470124	Garuda, le retour du Dieu prédateur	action fantasy in bangkok, construction workers come across a rock which cannot be drilled, and discover dinosaur-like fossils of a creature resembling the garuda from thai/hindu mythology. two american archaeologists investigate, awakening the creature which then goes on a rampage. kaiju monthonarayangkoon
tt0470132	Kibakichi - Le chasseur de fantômes	action fantasy horror a werewolf samurai walks the countryside, finding himself in the middle of a village of monsters who feed on human flesh. werewolfhorror village monster werewolf samurai tomooharaguchi
tt0470402	Sars War	action comedy fantasy horror the fourth generation of the virus sars is found in africa! it's more dangerous and causes the patients to transform into bloodthirsty zombies. the virus quickly lands to thailand, dr. bryan thompson who creates the anti-virus, ends up getting infected while doing his experiment and soon the virus is spreading to all the residents of his same building. at that time, khun is trying to help a young girl who's being kidnapped in the building... he ends up trapped in the building with only his precious sword as a weapon. surrounded by the zombies, he has to find the girl and escape from the building before the government drops a bomb to destroy the virus and the building. zombie thailand swordfighting zombie taweewatwantha
tt0470555	Le temps révolu	drama based on the novel of the same name by le lu, first published 18 years ago, viet kieu (overseas vietnamese) ho quang minh's film is an ambitious re-telling of the first part of le's novel spanning from the wars for independence to the communist era. in this portion, a man named giang minh sai (the quan) is forced to marry tuyet (ho phuong dung) at the age of ten and leaves his home by the river wharf to live with an old man named kien. as the war against france accelerates, sai enlists to fight and falls in love with another woman named huong. while the affair is fated not to last, tuyet struggles to keep her marriage together. vietnam communism childmarriage quangminhhô
tt0470711	Heaven's soldiers - Les soldats de l'apocalypse	action comedy sci-fi in a historically altered korea, by 2005 the north and south korean governments have secretly joined forces to create a nuclear warhead. japaneseinvasionofkorea joseondynasty koreanarmy inter-koreanrelations yisun-sin southkoreansoldier major skirmish grenadeexplosion northkorean joon-kimin
tt0471834	Nana	"drama music romance a chance encounter between two girls of the same name, ""nana,"" triggers a series of events and relationships. friendship roommate punkrock femalefriendship snow hardrock punkband j-rock j-pop music sharingabed girlkissesagirl thighs readyformarriage premaritalsex kentarôohtani"
tt0471945	La princesse à l'éventail de fer	animation fantasy three travelers needing to pass through a fiery mountain seek the magical fan of a princess, but she does not wish to part with it. princess fire basedonnovelorbook mountain travel magicalobject journeytothewest princess 1940s journeytothewest
tt0472458	Nouvelle cuisine	"drama horror aunt mei's famous homemade dumplings provide amazing age-defying qualities popular with middle-aged women. but her latest customer - a fading actress - is determined to find out what the secret ingredient is. beauty deceivedwife eternalyouth masseuse hotel dumpling lookingatoneselfinamirror ""characterrepeatssomeoneelsesdialogue"" takeout fruitchan"
tt0472622	Le détachement féminin rouge (1961)	drama war in 1930s, wu qionghua was a housemaid of nan-ba-tian, a cruel warlord of a village in hainan island, china. often abused by her master, qionghua was finally rescued by hong changqing, leader of the red detachment of women - a troop of women soldiers. she joined the troop and became the detachment leader after the death of hong. they captivated and executed the warlord and liberated qionghua's home village. china revolutionary jinxie
tt0473064	La submersion du Japon	adventure drama sci-fi thriller japan will sink down to the deep sea. the governments only hope is evacuate all japanese to some other countries. japan disaster hope liveaction earthquake japan tsunami shinjihiguchi
tt0473444	La Cité interdite	action drama romance during china's tang dynasty the emperor has taken the princess of a neighboring province as wife. she has borne him two sons and raised his eldest. now his control over his dominion is complete, including the royal family itself. empire plan secretlove martialarts china swordplay fight toxication marriagecrisis poison secretsociety palace forbiddenlove heirtothethrone battleforpower royalfamily tangdynasty pomp basedonplayormusical swordfight betrayal perioddrama historical wuxia powerstruggle poisoning 7thcentury deepcleavage chrysanthemum royalfamily familyfeud poisoning yimouzhang
tt0475532	Cello	horror mystery a cellist is haunted by strange events after a car wreck bloodyscratch driving claw dying goodversusevil leewoo-cheol
tt0475590	The Wig	drama horror in seoul, su-hyeon is terminal with leukemia, and bald due the treatment of chemotherapy. her sister ji-hyeon buys a long-haired wig, but she does not disclose the truth about su-hyeon's health condition to her beloved sister. while wearing the wig, su-hyeon recovers her health and hits ji-hyeon's former boyfriend ki-seok, changing her behavior and relationship with her sister. when ji-hyeon discovers that the wig is possessed by a fiend, she finds that it was manufactured using hair of a cadaver and a dark secret about ki-seok's sentimental life. cancer wig leukemia suicide possession homosexual wonshin-yeon
tt0475616	Duelist	action comedy mystery romance set years ago in the era of the joseon dynasty, the story follows a young police officer named namsoon (ha ji-won) who, along with her fellow officers, discovers a counterfeit ring operating out of the area they've been assigned to protect. however, as the criminals aren't just printing up their own money, they also plan to use it to topple the economy and take down the government. as her investigative work continues, namsoon soon makes the acquaintance of a young man known only as sad eyes (gang dong-won), for the way that he looks out at you from underneath his hair - he doesn't say much, but he's got that look and that's all it takes to pique namsoon's interest in him, even if she shouldn't be thinking those thoughts about someone she might have to toss in jail. of course, namsoon can't deny her feelings even if the object of her affection belongs behind bars, and it's not long before she's starting to act on her emotions. hyeongsa joseondynasty martialarts leemyung-se
tt0475723	Shinobi	action drama fantasy romance star-crossed lovers must fight on opposing sides in a battle that will determine the next shogun. japan samurai ninjafighter forbiddenlove samuraisword japanesesoldier codeofthesamurai japaneseroyalfamily tragiclove death shadowwarrior swordfight ninjamaster tenshimoyama
tt0475750	Typhoon	action a modern-day pirate plans a massive attack on north and south korea. koreannavy downwardspiral pirate northsouthkoreadivided typhoon nuclearwaste kyung-taekkwak
tt0476680	Naruto : Les Chroniques ninja de la princesse des neiges	animation action adventure fantasy naruto and his team are hired to protect a young actress from three rogue warriors in the land of the snow. ninja anime snowadventure snow carryingsomeone attack henchmen tensaiokamura
tt0477731	Syndromes and a Century	drama story about director apichatpong weerasethakul's parents, who were both doctors, and the director's memories about growing up in the hospital environment. buddhism lovers hospital slowcinema gentlecinema doctor hospital dentalmask apichatpongweerasethakul
tt0477928	Femmes nouvelles	drama overnight, the sexy wei ming will become a successful novelist. but, desperate to get the money that she needs to cure her little daughter (and harassed by a rich, unscrupulous rake), she will end up eventually engage in luxury prostitution. 新女性 chushengcai
tt0478024	S.P.L.	action crime thriller a near retired inspector and his unit are willing to put down a crime boss at all costs while dealing with his replacement, who is getting in their way. meanwhile, the crime boss sends his top henchmen to put an end to their dirty schemes. martialarts neo-noir martialarts falseevidence badguywins martialartsaction retirement wilsonyip
tt0479773	Tu es mon destin	drama romance seok-joong, a farmer in his mid thirties falls head over heels in love with local tabang delivery girl eun-ha, but the couple's marital bliss is short lived as eun-ha tests positive for hiv. farmer girl mothersonrelationship worldcup wedding parkjin-pyo
tt0482930	Dragon Tiger Gate	action fantasy thriller three young martial arts masters emerge from the back streets of hong kong to help the powerless fight injustice. martialarts kungfu basedoncomic triad martialartsaction cryingwoman wound supernaturalpower nunchaku wilsonyip
tt0483468	La fille aux cheveux blancs	drama music the story centers on a well-known chinese folk tale about a girl named xi'er, the daughter of a poor farmer in shaanxi province, whose family is persecuted by a brutal landlord. masters liberate turnover girl
tt0483908	Home Sweet Home	horror a family moves to a new flat on a big building. they get to know the building was erected over a burnt slum, when lots of poor people died in a non accidental fire set by the constructors. soon their only child, a boy, is kidnapped by what seems to be a strange humanoid creature lurking in secret through the ventilation and trash pipes that connect everywhere around. as the father is heavily wounded by the creature and goes to hospital, the mother undertakes the investigation the police should do. but what she will discover will put herself in conflict with her own beliefs as a mother. suicide police kidnapping burnedalive dog apartmentbuilding stranger missingchild childkidnapping elevator severedfinger childinjeopardy kidnapping flashback fallingfromheight mysteriousstranger soicheang
tt0483918	Never to Lose	action drama thriller kim hong-joo (kim min-jun) is a detective in the homicide unit. his team has a miserable record in solving cases and are badly behind in their arrest quota. things look more promising when detective kim learns of an impending drug deal by low level drug dealer. things quickly heat up when the low level dealer tips them off on a much bigger fish. hee-changson
tt0485323	Fullmetal Alchemist the Movie: Le conquérent de Shambla	animation action adventure drama fantasy edward elric, an alchemist from an alternate world, races to prevent the thule society from harnessing alchemy to wage war on his home. tornado basedonmanga alchemy weimar germany alchemist anime gypsy nazi army wrath steampunk seijimizushima
tt0485552	Running Wild	action crime drama thriller hot-blooded district attorney jin-woo and undisciplined cop do-young want the same thing; justice. their methods are completely different but they team up to catch and prosecute a powerful mafia boss and politician yoo. police gangster investigation crimeboss revenge organizedcrime hospital criminal policedetective coldcase goodversusevil twowordtitle policeprotagonist policedetective southkorean southkorea kimseong-soo
tt0485863	A Battle of Wits	action drama war story centers on a battle during china's warring states period, a series of civil wars, which spanned from the 5th to the 3rd century b.c. based on a popular japanese manga, which was in turn based a japanese novel inspired by warring states history in china. siege ancientchina 4thcenturyb.c. year370b.c. novel battle chileung'jacob'cheung
tt0485976	L'Expert de Hong Kong	action adventure comedy crime drama family thriller thongs and octopus accept a job from their landlord: kidnap a baby. soon, the baby awakens strong paternal feelings in the two crooks, leading to complications when it comes to handing him over to his possibly crazy gang boss grandfather. kidnapping antihero gangster organizedcrime criminalgang criminal bennychan
tt0486480	Soie	"horror mystery sci-fi in taipei, the crippled scientist hashimoto uses his invention of ""menger sponge"" to capture the energy of the spirit of a child in an old building. he invites the specialist in reading lips, detective tung, to join his research team that is studying the phenomenon to understand the movements of the lips of the ghost. hashimoto is trying to disclose why the energy of the ghost does not dissipate, and tung discovers the identity and the dramatic story of the boy. he was sick with tumors and was killed by his own mother and buried nearby a nuclear plant. hashimoto deduces that the rage of the boy for his mother associated to the location where the body was buried were the reason to keep the energy. when the government decides to shutdown the research, hashimoto becomes insane and takes the spirit with him. filicide ghost spirit boy ghostchild death chao-binsu"
tt0488103	La malédiction de Lola	horror when the leading dancer of lola is murdered in her dressing room on the very night of the premiere, terror looms over the dance troupe. with the murderer still at large, the coveted role of lola passes to tian, a talented but introverted dancer with a traumatic childhood. suspicion fanned by jealousy soon leads to hostility and rejection from fellow dancers, while figments of childhood memories start haunting her every dream. tian can only seek solace in the arms of her gaffer boyfriend zhen. as the murderer strikes again, tian begins to realize that all the slayings are somehow related to her. no sooner is she inextricably sucked into the curse of the role than she starts suspecting zhen may actually be harboring a horrifying secret behind these murders and the troupe itself. hongli
tt0488174	Princess Aurora	"crime drama mystery a woman gets killed in a department store. no one imagines this could lead to serial murders, but two days after the first murder, another homicide occurs. a woman is suffocated to death and the only evidence left at the crime scene is a sticker of the cartoon character ""princess aurora"". a veteran detective oh suspects an attractive and lively woman named jung soon-jung as the murderer. however, he does not tell anyone -not even his partner- that jung also happens to be his ex-wife. again and again, the princess aurora sticker is found... each with a dead body. cryingwoman womanmurdersaman womaninjeopardy titledirectedbyfemale femalenudity pangeun-jin"
tt0488296	Le murmure des dieux	drama blowjob fellatio sexwithanimal oralsex rape tatsushiômori
tt0488338	Tiger Blade	action comedy fantasy sci-fi when a highly volatile case confronts the police, a young maverick cop with mystical powers is put on the case. yosthana teams up with the seductive duangdao, and together they must hunt down and capture the brutal and deadly 'five bullets bandit'. the gang is led by the fearsome, mahesak, who, like yosthana is skilled in the art of sorcery and magic. mahesak can only be defeated with the tiger blade, a magical and ancient sword, replete with the powers of nature, and the forces of good. yosthana must find the tiger blade, and bring mahesak to justice, before the bandits bring total chaos to the city. the stage is set for a gruesome battle between the two nemeses, but only one can survive. bandit mysticalpower maverickcop criminalgang sorcery theeratornsiriphunvaraporn
tt0488763	Le règne par le sabre	action adventure history so-ha, a deadly female warrior, is sent to find a exiled prince after the killer blade army killed the royal family. martialarts ancientkorea chineseinvasionofkorea balhae koreanhistory king invasion guardian 10thcentury young-junkim
tt0488850	Les mercenaires du démon	action horror mystery thriller deep in the mountains of feudal japan, a group of children endure cruel and unorthodox training in order to become the shogunate's most secret and deadly weapons - the demon spies! their true identities are hidden - even from each other. behind their demon masks, they are educated in the deadly arts of infiltration, espionage, assassination - and seduction! if they survive to become strong enough to kill their teachers, they will become - the demon spies! sent on a suicide mission to uncover a deadly conspiracy, five inexperienced demon spies must infiltrate a powerful fief, discover the location of its secret arsenal, and destroy it. but lord shogen, the demon hunter, plans to brutally interrogate, ingeniously torture, and cruelly execute - the demon spies! spy swordfight ninja katanasword demon femaleninja shogun spy ninja rape mask martialarts takashitsuboshima
tt0489067	Colour of the Loyalty	crime drama a triad leader who has half gone out of business learns that his head is priced. he suspects four other triad leaders who end up falling one by one. no one knows who is behind his murders. business lossoffamily shotgun jealousy inheritance siu-hungchung jingwong
tt0491044	Sparrow	drama romance a gang of pickpockets roam the streets of hong kong. thief hongkong pickpocket telephonebooth overweight elevator johnnieto
tt0491244	Election 2	crime drama thriller as election time nears, current triad chairman lok (yam) faces competition from his godsons. at the same time, jimmy (koo) looks to increase his business relations with mainland china. gangster organizedcrime criminal triad hongkong triad crimeboss fishing organizedcrime johnnieto
tt0492473	Les petites fleurs rouges	comedy drama a young boy starting school for the first time struggles to fit in to a strictly regimented society in in post-revolutionary china. rebellion youngnudity strippednaked nudity nudeyoungmale monster yuanzhang
tt0492533	Aein	drama romance softcore erotic rape womanontopsex doggystylesex cunnilingus coitus eun-taekim
tt0492835	Le roi et le clown	drama history two clowns living in korea's chosun dynasty get arrested for staging a play that satirizes the king. they are dragged to the palace and threatened with execution but are given a chance to save their lives if they can make the king laugh. gambling clown basedonplayormusical king jester joseondynasty gaykiss koreanhistory southkorea joseondynasty king joon-iklee
tt0493247	Origine	"animation adventure drama family fantasy sci-fi it is 300 years into the future. earth's environment had been devastated by mankind's own foolish plans and humankind is beleaguered by the sentient forests which they have awoken. the world balance is tipped when a young boy named agito stumbles across a machine that glowed in a strange blue hue inside a forbidden sanctuary. the machine, which has preserved a beautiful girl named tula from the past, is activated. tula has a ""mission"" that had been entrusted to her by the past ... dystopia anime 2300s 24thcentury future forest postapocalypse"
tt0495074	Quartier violent	action crime drama a retired yakuza is caught in the middle of a growing conflict between two rival clans. yakuza gangwar yakuza chickenfarm mandisguisedasawoman hideogosha
tt0495596	Les contes de Terremer	animation adventure fantasy in a mythical land, a man and a young boy investigate a series of unusual occurrences. lifeanddeath basedonnovelorbook magic sword dragon terramar adultanimation wizard anime studioghibli magic wizard animeanimation dragon gorômiyazaki
tt0495824	Le pensionnat	drama horror mystery every dorm has a tale. but this tale, you will never forget. rescue adultery friendship drowning nightmare parentchildrelationship boardingschool thailand dormitory swimmingpool comingofage flashback littleboy outcast youngboy guilt death ghoststory ghost boys'boardingschool boys'school crywolf pubichair referencetopubichair swimmingpool boardingschool thailand songyossugmakanan
tt0496386	Le secret de la gourde magique	adventure comedy drama family fantasy a boy learns the meaning of work after a magic gourd grants him anything he wants. gourd wish wishfulfillment youngboy magicalfruit
tt0497083	Un père à Pékin	drama middle-aged du is a divorced man who works as a parking attendant. he falls in with a beautiful divorced lady song. du marries song in spite of his son's objection. everything gets out of hand when song's ex-husband gets released from prison and goes back on his word of the divorce agreement. beijingchina violence vengeance singlefather school zhanjunan
tt0497137	Je suis un cyborg	comedy drama romance a girl who thinks she is a combat cyborg checks into a mental hospital, where she encounters other psychotics. eventually, she falls for a man who thinks he can steal people's souls. grandparentgrandchildrelationship submachinegun lunaticasylum patient psychiatrist psychiatricward sixwordtitle femaleprotagonist femalepsychiatricpatient femalecyborg southkorea parkchan-wook
tt0497986	Time	drama mystery romance to save her relationship, a woman puts herself through extensive plastic surgery. woman face surgeon photograph jealousy kimki-duk
tt0498311	Re-cycle	fantasy horror mystery thriller a writer wants to get a glimpse of some genuine supernatural occurrences while doing research for a novel, but her experiences lead her down a dark path as she witnesses vivid hallucinations and begins to lose her grip on reality. parentchildrelationship hallucination confusion spirituality alternatereality downwardspiral mindbending writer supernaturalpower familyrelationships oxidechunpang
tt0498465	La Vallée d'émeraude	animation adventure drama family after meeting on a stormy night, a goat mei and a wolf gabu become sworn friends. however, trouble sets afoot among the two unlikely friends after their secret gets out, putting them in a perilous yet amazing adventure. friendship wolf forest goat anthropomorphism animal anime snowadventure furry animeanimation gay homosexual gisaburôsugii
tt0498536	Le Requiem des détectives	animation action adventure crime family mystery thriller conan and kogoro mori was tasked to solve a crime on a given time. the lives of their loved ones(as well as their own) are on the line. solving the mystery means saving everyone. animeanimation detective tenthpart sequel characternameintitle yasuichirôyamamoto
tt0498545	Muay Thai Assassin: Le sang du dragon	action a mysterious clan of assassins versed in traditional techniques of muay thai boxing took control of the empire of siam. enslaved and humiliated, the people must rebel to preserve their freedom. a war with bare hands is preparing for peace. freedom after their fists, certain death after the battle: only the mystical power of muay thai warriors will ensure their victory! martialarts muaythai pannarittikrai
tt0499274	The Unforgiven	drama he just wanted to be a good man.. army koreanarmy yoonjong-bin
tt0756204	Chai-Lai: Espionnes de charme	action comedy five undercover agents, each with her own specialty, must combat international terrorists who have come to thailand. they must use every resources available and known to them as this mission will be one that is unlike any they have known. undercover gun weapon girlswithguns worldcinema 2000s pojarnon
tt0757215	Vampire Cop Ricky	action comedy crime fantasy romance a mosquito from transylvania finds its way to seoul where it bites na do-yol, a corrupt police officer. soon after he begins to develop a thirst for blood, and finds out that he has vampire super powers whenever he becomes sexually aroused. when do-yol's past misdeeds come back to threaten his partner and girlfriend, he decides to clean up his act and sets out for revenge. superhero superheroaction superherofantasy si-myunglee
tt0758742	Death Note - Le film	crime drama fantasy mystery thriller a battle between the world's two greatest minds begins when light yagami finds the death note, a notebook with the power to kill, and decides to rid the world of criminals. suicide police heartattack fbi moralambiguity notebook remake murder serialkiller tokyo japan basedonmanga criminal death fathersonrelationship shinigami japanese supernaturalpower psychotronicfilm battleofwits liveactionremakeofanime serialkiller basedoncomicbook tokyojapan basedonmanga shûsukekaneko
tt0762073	Thirst, ceci est mon sang...	drama fantasy horror romance through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways. vampire priest selfmutilation childhoodfriends bloodtransfusion confessional catholicguilt lesion jumpingoffabuilding vampire 2000s wheelchair femalerearnudity femalenudity parkchan-wook
tt0768120	Memories of Matsuko	comedy drama musical mystery when matsuko is murdered, her nephew, sho, gets to progressively unveil the many details of her mysterious past, discovering she wasn't just a forgotten outcast and had led an intriguing yet bizarre life. musical murder prison teacher suicide familyrelationships tetsuyanakashima
tt0769507	Le soleil se lève aussi	drama fantasy jiang wen stars in his third directorial work that boasts a stellar cast including joan chen, anthony wong and jaycee chan. a polyptych of interconnected stories in different time-zones, shifting between a yunnan village, a campus, and the gobi desert. astronomicalobjectintitle campus gobidesert 18yearoldboy 18yearold wenjiang
tt0770722	Genghis Khan à la conquête du monde	action adventure drama history war epic sweep and intimate details flow together to paint the story of temujin, the man who became genghis khan. mongolempire japanesedrama liveactionadaptation genghiskhan asia shin'ichirôsawai
